,leg1,leg2,coint_t,coint_pvalue,hedge_ratio,adf_pvalue,hurst_exponent,half_life,zero_cross,best_threshold,best_return
23,AAPL,T,-3.7348558620786783,0.0165180077960322,-0.0761726767059869,0.0014813617594919,0.3753521291564685,40.6482230339328,99,0.9000000000000001,2.3216384650322466
24,ABBV,CI,-4.271933045071413,0.0028307142155802,1.591757858954102,0.0004624239976139,0.4106324783620698,39.22885179021766,96,0.8,3.5012251334244224
25,ABBV,NOC,-3.727901555036672,0.0168655808205974,2.356898154834804,0.0014202606966242,0.4107998532818142,47.05161727865202,96,0.8,3.256235117701216
26,ABBV,RJF,-4.100409772899428,0.0051375582703586,0.7227294238769255,0.0012837726432109,0.4044405593399205,49.69289201385804,62,0.8500000000000001,3.853218716508562
27,ABBV,T,-3.9000592884381526,0.0099175284188752,-0.1211255985098461,0.0031815178786864,0.4024633824799774,47.53521436924499,77,1.4500000000000006,1.6601854267605822
28,ABT,ADSK,-3.838022553803918,0.012053245401411,2.3421693718550025,0.001529829761464,0.4206728590679684,46.85638108933748,89,0.8,3.8295285212623225
29,ABT,APD,-3.8867358929501217,0.0103453568994177,1.944673070779685,0.0032563986247751,0.4083044706047767,55.818921469223696,95,0.8500000000000001,2.5164579250900605
30,ABT,AWK,-3.765654286068569,0.0150532321707437,1.113525299837362,0.0005064230123935,0.4015463352269499,41.06370767805159,124,0.9000000000000001,3.1464994615408237
31,ABT,EW,-3.737525421273394,0.0163862643221591,0.8661415207509842,0.002755333852735,0.417049354438616,50.45427629529989,89,0.8,2.8261967418542424
32,ABT,HON,-4.017459093936338,0.0067801848507363,1.1859341175754716,0.0014515804413975,0.4445981655696636,48.82630620458131,81,1.0000000000000002,2.7900209985588003
33,ABT,LNT,-3.8197663039883434,0.0127551933872427,0.2387416178566191,0.0001470195366352,0.4161574810753582,37.54049148327892,134,0.8,2.8852388707350096
34,ABT,NEE,-3.783041833244353,0.0142778742026101,0.6304931112790362,0.0026955860533136,0.4116182642308317,49.70765590551133,123,0.8,2.740972749936997
35,ABT,NSC,-4.989708704171934,0.0001719667942582,1.994573299421987,1.4775896719214143e-05,0.4030687680220942,29.139213824879533,105,1.0000000000000002,3.297503392463073
36,ABT,RMD,-4.062448431018225,0.0058382216019617,2.1728238641339845,0.0100711383978813,0.4036042547133787,56.23941885018056,95,0.8,2.7012501677148855
37,ABT,TDY,-4.602164770058787,0.0008279010596543,4.07686571538461,0.0001213431655368,0.3698698731407869,34.54846012344894,135,0.9000000000000001,3.081343048889888
38,ABT,UNP,-4.308507112313057,0.0024833283411113,1.704409919288866,0.0003833766734734,0.3931082514966729,36.51360247402003,105,0.8,3.1227217840618047
39,ABT,VTRS,-3.911688407113832,0.0095571096667134,-0.4076171384482369,0.0008326788656458,0.3839949622996991,43.74425300069927,95,0.8,2.3321053457490537
40,ABT,ZTS,-4.341105314678988,0.0022073343225205,1.798154363680313,0.0004520104234411,0.4029933522441173,38.9850885140447,115,0.8,2.587152289140751
41,ACGL,BLDR,-3.94564946628054,0.0085707413705159,2.388438036500148,0.0075452499593164,0.4588474749940708,58.336573728717255,47,1.0500000000000003,3.0071002815944734
42,ACGL,HUBB,-4.102493685324144,0.0051014073856421,3.9124612007327233,0.003240231977732,0.4370835969654462,51.77334760503482,55,0.8,2.5743145466729933
43,ACN,BX,-4.537676131277148,0.0010612280502088,0.4175822285882033,0.0017489556660421,0.396964768990233,43.4605697485221,68,0.9500000000000002,3.8208021382218673
44,ACN,CBRE,-4.310693025157721,0.0024638678917315,0.2672328320328592,0.0004705550790444,0.3914191467496929,43.8325432081852,94,1.0000000000000002,3.0723213583010427
45,ACN,EXPD,-4.755820019821047,0.00045115556757,0.3043028487581717,5.78156482592414e-05,0.4264242023098766,31.946256564855247,137,0.8,3.0522253005467253
46,ACN,HD,-5.300639784673029,4.442520444991831e-05,0.9207632641716228,9.263684961742572e-07,0.3686792813234138,24.785773272011188,115,0.8,2.929798035493726
47,ACN,IQV,-3.984724074321848,0.0075497059551692,0.7228914802933893,0.0004913724510347,0.3996376963644161,40.041204033973365,103,0.8,3.129267158605
48,ACN,J,-4.709818220551596,0.0005423008213061,0.3920917417964289,7.781732268046238e-05,0.4126794843994783,35.33318994206398,113,0.8,2.918200045446823
49,ACN,JBHT,-4.199618199463177,0.0036526915506574,0.4693947329000804,0.0002416515567825,0.4046937790385732,37.026886021521456,88,0.9500000000000002,3.080983009684682
50,ACN,LH,-4.069981495978726,0.0056926433703922,0.5201620803310527,0.0003075880823679,0.3943657838679995,38.111982205680974,80,0.9000000000000001,3.2208010000359284
51,ACN,LOW,-4.800987256076616,0.0003758886352143,0.6991842745871288,8.24064531553195e-05,0.3831049191542547,32.29280622495646,88,1.0000000000000002,3.310092160439042
52,ACN,LYV,-3.71562164531816,0.017495011722777,0.2937247971736968,0.0028670313469565,0.4081883014028781,45.4993101932934,83,0.9000000000000001,3.954508681071359
53,ACN,MOH,-3.6833207991918298,0.0192498423389886,1.2501817061291738,0.0074032690585434,0.4613826093223261,57.10329882293445,82,0.8,2.9712889385258534
54,ACN,MSCI,-3.759444595382712,0.0153390009375026,2.1703415961846777,0.0013773507838876,0.4391473601152379,45.82685131202648,74,1.0500000000000003,2.239548762932883
55,ACN,NDSN,-3.984010655622424,0.0075673201243321,0.6583929110000779,0.0021026786787991,0.4134410225734033,43.587164770327085,93,0.8500000000000001,3.340165777045333
